Interference and Diffraction Data File Thu, Nov 22, 2018 2:17 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.00700	0.02553
-0.00700	0.02488
-0.00700	0.02440
-0.00700	0.02698
-0.00700	0.02810
-0.00700	0.02408
-0.00700	0.02343
-0.00700	0.02569
-0.00706	0.02295
-0.00706	0.02408
-0.00706	0.02424
-0.00706	0.02295
-0.00706	0.02520
-0.00706	0.02085
-0.00706	0.02456
-0.00706	0.02408
-0.00706	0.02279
-0.00711	0.02198
-0.00711	0.02633
-0.00711	0.02263
-0.00711	0.02198
-0.00711	0.02134
-0.00711	0.02327
-0.00711	0.02021
-0.00711	0.02150
-0.00711	0.02472
-0.00717	0.02118
-0.00717	0.02230
-0.00717	0.02295
-0.00717	0.02198
-0.00717	0.02101
-0.00717	0.02134
-0.00717	0.01956
-0.00717	0.02166
-0.00717	0.02037
-0.00717	0.02182
-0.00722	0.01956
-0.00722	0.01940
-0.00722	0.01973
-0.00722	0.01989
-0.00722	0.02021
-0.00722	0.02118
-0.00722	0.01650
-0.00722	0.01989
-0.00722	0.01973
-0.00722	0.01940
-0.00728	0.02005
-0.00728	0.01650
-0.00728	0.02005
-0.00728	0.01811
-0.00728	0.01763
-0.00728	0.02037
-0.00728	0.01763
-0.00728	0.01747
-0.00728	0.02182
-0.00733	0.01811
-0.00733	0.01666
-0.00733	0.01940
-0.00733	0.01779
-0.00733	0.01699
-0.00733	0.01828
-0.00733	0.01828
-0.00733	0.01634
-0.00733	0.01731
-0.00733	0.01650
-0.00739	0.01908
-0.00739	0.01650
-0.00739	0.01828
-0.00739	0.01360
-0.00739	0.01828
-0.00739	0.01699
-0.00739	0.01731
-0.00739	0.01844
-0.00739	0.01811
-0.00739	0.01844
-0.00744	0.01795
-0.00744	0.01795
-0.00744	0.01521
-0.00744	0.01860
-0.00744	0.01473
-0.00744	0.01828
-0.00744	0.01554
-0.00744	0.01731
-0.00744	0.01828
-0.00744	0.01747
-0.00750	0.01731
-0.00750	0.01844
-0.00750	0.01747
-0.00750	0.01876
-0.00750	0.01763
-0.00750	0.01860
-0.00750	0.01538
-0.00750	0.01860
-0.00750	0.01795
-0.00750	0.01973
-0.00756	0.01956
-0.00756	0.01779
-0.00756	0.01811
-0.00756	0.02037
-0.00756	0.01763
-0.00756	0.02069
-0.00756	0.01876
-0.00756	0.02182
-0.00756	0.02021
-0.00756	0.02085
-0.00761	0.02182
-0.00761	0.02166
-0.00761	0.02375
-0.00761	0.02053
-0.00761	0.02343
-0.00761	0.02150
-0.00761	0.02311
-0.00761	0.02424
-0.00761	0.02263
-0.00761	0.02536
-0.00767	0.02472
-0.00767	0.02730
-0.00767	0.02488
-0.00767	0.02714
-0.00767	0.02826
-0.00767	0.02601
-0.00767	0.02988
-0.00767	0.02730
-0.00767	0.02939
-0.00772	0.03084
-0.00772	0.03197
-0.00772	0.03245
-0.00772	0.02923
-0.00772	0.03068
-0.00772	0.03133
-0.00772	0.03294
-0.00772	0.03616
-0.00772	0.03374
-0.00772	0.03503
-0.00778	0.03922
-0.00778	0.03713
-0.00778	0.03906
-0.00778	0.04051
-0.00778	0.04002
-0.00778	0.04196
-0.00778	0.04002
-0.00778	0.04115
-0.00778	0.04389
-0.00778	0.04470
-0.00783	0.04373
-0.00783	0.04470
-0.00783	0.04824
-0.00783	0.04889
-0.00783	0.04663
-0.00783	0.04872
-0.00783	0.05017
-0.00783	0.05066
-0.00783	0.05146
-0.00783	0.05404
-0.00789	0.05533
-0.00789	0.05533
-0.00789	0.05904
-0.00789	0.06032
-0.00789	0.05775
-0.00789	0.06322
-0.00789	0.06306
-0.00789	0.06532
-0.00789	0.06564
-0.00789	0.06741
-0.00794	0.06677
-0.00794	0.07063
-0.00794	0.07015
-0.00794	0.07112
-0.00794	0.07386
-0.00794	0.07627
-0.00794	0.07450
-0.00794	0.07966
-0.00794	0.07982
-0.00794	0.08030
-0.00800	0.08046
-0.00800	0.08433
-0.00800	0.08852
-0.00800	0.08852
-0.00800	0.08819
-0.00800	0.09142
-0.00800	0.09303
-0.00800	0.09383
-0.00800	0.09722
-0.00800	0.09593
-0.00806	0.09899
-0.00806	0.09947
-0.00806	0.10334
-0.00806	0.10318
-0.00806	0.10785
-0.00806	0.10753
-0.00806	0.10882
-0.00806	0.11220
-0.00806	0.11558
-0.00806	0.11816
-0.00811	0.12042
-0.00811	0.12058
-0.00811	0.12428
-0.00811	0.12396
-0.00811	0.12815
-0.00811	0.12976
-0.00811	0.12992
-0.00811	0.13346
-0.00811	0.13669
-0.00811	0.13749
-0.00817	0.14136
-0.00817	0.14539
-0.00817	0.14603
-0.00817	0.14877
-0.00817	0.15151
-0.00817	0.15280
-0.00817	0.15280
-0.00817	0.15795
-0.00817	0.15860
-0.00817	0.16182
-0.00822	0.16536
-0.00822	0.16987
-0.00822	0.17068
-0.00822	0.16907
-0.00822	0.17551
-0.00822	0.17712
-0.00822	0.17761
-0.00822	0.18196
-0.00822	0.18550
-0.00822	0.18631
-0.00828	0.19211
-0.00828	0.19098
-0.00828	0.19501
-0.00828	0.19984
-0.00828	0.20338
-0.00828	0.20483
-0.00828	0.20822
-0.00828	0.21257
-0.00828	0.21482
-0.00833	0.21933
-0.00833	0.22014
-0.00833	0.22739
-0.00833	0.22497
-0.00833	0.22964
-0.00833	0.23093
-0.00833	0.23560
-0.00833	0.23786
-0.00833	0.24140
-0.00833	0.24414
-0.00839	0.24559
-0.00839	0.25059
-0.00839	0.25606
-0.00839	0.25590
-0.00839	0.26090
-0.00839	0.26267
-0.00839	0.26493
-0.00839	0.26895
-0.00839	0.27362
-0.00839	0.27395
-0.00844	0.27459
-0.00844	0.28136
-0.00844	0.28345
-0.00844	0.28893
-0.00844	0.29247
-0.00844	0.29570
-0.00844	0.30166
-0.00844	0.30133
-0.00844	0.30375
-0.00844	0.30955
-0.00850	0.31358
-0.00850	0.31728
-0.00850	0.32131
-0.00850	0.32518
-0.00850	0.32695
-0.00850	0.33033
-0.00850	0.33452
-0.00850	0.33791
-0.00850	0.34354
-0.00856	0.34564
-0.00856	0.34950
-0.00856	0.35659
-0.00856	0.35547
-0.00856	0.36465
-0.00856	0.36658
-0.00856	0.36916
-0.00856	0.37480
-0.00856	0.37158
-0.00856	0.38076
-0.00861	0.38591
-0.00861	0.38930
-0.00861	0.39268
-0.00861	0.39687
-0.00861	0.39896
-0.00861	0.40299
-0.00861	0.40799
-0.00861	0.41234
-0.00861	0.41620
-0.00861	0.41910
-0.00867	0.42538
-0.00867	0.42925
-0.00867	0.43328
-0.00867	0.43747
-0.00867	0.44230
-0.00867	0.44810
-0.00867	0.44874
-0.00867	0.45277
-0.00867	0.45873
-0.00867	0.46018
-0.00872	0.46856
-0.00872	0.46937
-0.00872	0.47372
-0.00872	0.47855
-0.00872	0.48258
-0.00872	0.48419
-0.00872	0.49176
-0.00872	0.49305
-0.00872	0.50046
-0.00878	0.50175
-0.00878	0.50948
-0.00878	0.51125
-0.00878	0.51464
-0.00878	0.51770
-0.00878	0.52124
-0.00878	0.52591
-0.00878	0.53042
-0.00878	0.53365
-0.00878	0.54428
-0.00883	0.53945
-0.00883	0.54202
-0.00883	0.55056
-0.00883	0.55266
-0.00883	0.55620
-0.00883	0.55958
-0.00883	0.56248
-0.00883	0.57038
-0.00883	0.57022
-0.00883	0.57698
-0.00889	0.58101
-0.00889	0.58117
-0.00889	0.58681
-0.00889	0.59148
-0.00889	0.59390
-0.00889	0.59728
-0.00889	0.60244
-0.00889	0.60614
-0.00889	0.61065
-0.00894	0.61162
-0.00894	0.61613
-0.00894	0.62096
-0.00894	0.62499
-0.00894	0.62918
-0.00894	0.63450
-0.00894	0.63772
-0.00894	0.64175
-0.00894	0.64400
-0.00894	0.64384
-0.00900	0.64964
-0.00900	0.65286
-0.00900	0.65657
-0.00900	0.65915
-0.00900	0.66527
-0.00900	0.66817
-0.00900	0.66768
-0.00900	0.67413
-0.00900	0.67687
-0.00906	0.68186
-0.00906	0.68138
-0.00906	0.68879
-0.00906	0.69072
-0.00906	0.69523
-0.00906	0.69813
-0.00906	0.69862
-0.00906	0.70232
-0.00906	0.70522
-0.00906	0.70812
-0.00911	0.71247
-0.00911	0.71505
-0.00911	0.71908
-0.00911	0.72230
-0.00911	0.72504
-0.00911	0.72890
-0.00911	0.73100
-0.00911	0.73551
-0.00911	0.73938
-0.00917	0.73954
-0.00917	0.74437
-0.00917	0.74276
-0.00917	0.74824
-0.00917	0.75049
-0.00917	0.75436
-0.00917	0.75790
-0.00917	0.76016
-0.00917	0.76209
-0.00922	0.76612
-0.00922	0.76886
-0.00922	0.77208
-0.00922	0.77498
-0.00922	0.77611
-0.00922	0.77852
-0.00922	0.77707
-0.00922	0.77836
-0.00922	0.78271
-0.00928	0.78110
-0.00928	0.78449
-0.00928	0.78803
-0.00928	0.78996
-0.00928	0.79206
-0.00928	0.79576
-0.00928	0.80027
-0.00928	0.80285
-0.00928	0.80591
-0.00928	0.80962
-0.00933	0.81091
-0.00933	0.81058
-0.00933	0.81300
-0.00933	0.81187
-0.00933	0.82122
-0.00933	0.81574
-0.00933	0.81429
-0.00933	0.81622
-0.00939	0.81509
-0.00939	0.81864
-0.00939	0.82089
-0.00939	0.82106
-0.00939	0.82396
-0.00939	0.82396
-0.00939	0.82718
-0.00939	0.82879
-0.00939	0.82766
-0.00939	0.82734
-0.00944	0.83121
-0.00944	0.83314
-0.00944	0.83507
-0.00944	0.83523
-0.00944	0.83797
-0.00944	0.83749
-0.00944	0.83974
-0.00944	0.84361
-0.00944	0.84603
-0.00950	0.84893
-0.00950	0.84812
-0.00950	0.84973
-0.00950	0.85392
-0.00950	0.85005
-0.00950	0.85440
-0.00950	0.85134
-0.00950	0.85231
-0.00950	0.85295
-0.00950	0.85167
-0.00956	0.85022
-0.00956	0.84909
-0.00956	0.84442
-0.00956	0.84603
-0.00956	0.84329
-0.00956	0.84055
-0.00956	0.84023
-0.00956	0.83507
-0.00956	0.82831
-0.00961	0.83346
-0.00961	0.83104
-0.00961	0.82814
-0.00961	0.82605
-0.00961	0.82589
-0.00961	0.82460
-0.00961	0.82267
-0.00961	0.82057
-0.00961	0.81944
-0.00967	0.82025
-0.00967	0.81832
-0.00967	0.81542
-0.00967	0.81606
-0.00967	0.81268
-0.00967	0.81445
-0.00967	0.80978
-0.00967	0.81236
-0.00967	0.80785
-0.00967	0.81026
-0.00972	0.80640
-0.00972	0.80752
-0.00972	0.80495
-0.00972	0.80366
-0.00972	0.80430
-0.00972	0.80301
-0.00972	0.79367
-0.00972	0.79802
-0.00972	0.79737
-0.00972	0.79737
-0.00978	0.79592
-0.00978	0.79383
-0.00978	0.79093
-0.00978	0.79109
-0.00978	0.79222
-0.00978	0.79093
-0.00978	0.78900
-0.00978	0.78513
-0.00978	0.78803
-0.00983	0.78787
-0.00983	0.78835
-0.00983	0.78416
-0.00983	0.78513
-0.00983	0.78416
-0.00983	0.78320
-0.00983	0.78239
-0.00983	0.78142
-0.00983	0.77546
-0.00983	0.77869
-0.00989	0.77691
-0.00989	0.77530
-0.00989	0.77321
-0.00989	0.77353
-0.00989	0.77144
-0.00989	0.76709
-0.00989	0.76402
-0.00989	0.76209
-0.00989	0.75613
-0.00994	0.75500
-0.00994	0.75081
-0.00994	0.74630
-0.00994	0.74260
-0.00994	0.74066
-0.00994	0.73648
-0.00994	0.73213
-0.00994	0.72939
-0.00994	0.72504
-0.00994	0.72294
-0.01000	0.71682
-0.01000	0.71634
-0.01000	0.70877
-0.01000	0.70941
-0.01000	0.70426
-0.01000	0.70232
-0.01000	0.69862
-0.01000	0.69749
-0.01000	0.68702
-0.01006	0.68879
-0.01006	0.68702
-0.01006	0.68138
-0.01006	0.68251
-0.01006	0.67606
-0.01006	0.67606
-0.01006	0.67477
-0.01006	0.66817
-0.01006	0.66591
-0.01006	0.66237
-0.01011	0.65963
-0.01011	0.65689
-0.01011	0.65319
-0.01011	0.64980
-0.01011	0.64529
-0.01011	0.64255
-0.01011	0.63579
-0.01011	0.63369
-0.01011	0.62934
-0.01011	0.62564
-0.01017	0.62145
-0.01017	0.61597
-0.01017	0.61420
-0.01017	0.60872
-0.01017	0.60518
-0.01017	0.59841
-0.01017	0.59583
-0.01017	0.59213
-0.01017	0.58939
-0.01022	0.58375
-0.01022	0.57859
-0.01022	0.57553
-0.01022	0.57006
-0.01022	0.56812
-0.01022	0.56281
-0.01022	0.55781
-0.01022	0.55652
-0.01022	0.54831
-0.01022	0.54557
-0.01028	0.54363
-0.01028	0.54202
-0.01028	0.53526
-0.01028	0.53316
-0.01028	0.52769
-0.01028	0.52205
-0.01028	0.51866
-0.01028	0.51480
-0.01028	0.51383
-0.01028	0.50868
-0.01033	0.50336
-0.01033	0.50110
-0.01033	0.49595
-0.01033	0.49321
-0.01033	0.48677
-0.01033	0.48274
-0.01033	0.47855
-0.01033	0.47597
-0.01033	0.46856
-0.01033	0.46598
-0.01039	0.46405
-0.01039	0.45970
-0.01039	0.45551
-0.01039	0.45197
-0.01039	0.44697
-0.01039	0.44101
-0.01039	0.43586
-0.01039	0.43312
-0.01039	0.43118
-0.01044	0.42393
-0.01044	0.41958
-0.01044	0.41620
-0.01044	0.41201
-0.01044	0.40702
-0.01044	0.40686
-0.01044	0.40074
-0.01044	0.39816
-0.01044	0.39042
-0.01044	0.38946
-0.01050	0.38446
-0.01050	0.38366
-0.01050	0.37689
-0.01050	0.37367
-0.01050	0.37077
-0.01050	0.36690
-0.01050	0.36352
-0.01050	0.35998
-0.01050	0.35402
-0.01050	0.35321
-0.01056	0.34773
-0.01056	0.34467
-0.01056	0.33807
-0.01056	0.33694
-0.01056	0.33194
-0.01056	0.32985
-0.01056	0.32695
-0.01056	0.31825
-0.01056	0.31761
-0.01056	0.31455
-0.01061	0.30987
-0.01061	0.30536
-0.01061	0.30278
-0.01061	0.29602
-0.01061	0.29682
-0.01061	0.29070
-0.01061	0.28861
-0.01061	0.28281
-0.01061	0.28232
-0.01067	0.27540
-0.01067	0.27185
-0.01067	0.27153
-0.01067	0.26831
-0.01067	0.26364
-0.01067	0.26025
-0.01067	0.25687
-0.01067	0.25123
-0.01067	0.24962
-0.01067	0.24608
-0.01072	0.24527
-0.01072	0.23995
-0.01072	0.23625
-0.01072	0.23528
-0.01072	0.23238
-0.01072	0.22852
-0.01072	0.22642
-0.01072	0.22175
-0.01072	0.22078
-0.01072	0.21434
-0.01078	0.21273
-0.01078	0.20661
-0.01078	0.20628
-0.01078	0.20016
-0.01078	0.20226
-0.01078	0.19694
-0.01078	0.19291
-0.01078	0.18937
-0.01078	0.18743
-0.01083	0.18325
-0.01083	0.18308
-0.01083	0.17712
-0.01083	0.17358
-0.01083	0.17294
-0.01083	0.17084
-0.01083	0.16697
-0.01083	0.16359
-0.01083	0.16182
-0.01083	0.15682
-0.01089	0.15666
-0.01089	0.15231
-0.01089	0.15199
-0.01089	0.14877
-0.01089	0.14410
-0.01089	0.14571
-0.01089	0.14120
-0.01089	0.13862
-0.01089	0.13524
-0.01089	0.13346
-0.01094	0.13314
-0.01094	0.12847
-0.01094	0.12847
-0.01094	0.12477
-0.01094	0.12058
-0.01094	0.12042
-0.01094	0.11768
-0.01094	0.11188
-0.01094	0.11252
-0.01100	0.10946
-0.01100	0.10431
-0.01100	0.10592
-0.01100	0.09963
-0.01100	0.10237
-0.01100	0.09883
-0.01100	0.09657
-0.01100	0.09367
-0.01100	0.08997
-0.01106	0.09077
-0.01106	0.08691
-0.01106	0.08610
-0.01106	0.08207
-0.01106	0.08256
-0.01106	0.08014
-0.01106	0.07821
-0.01106	0.07660
-0.01106	0.07450
-0.01111	0.07257
-0.01111	0.07434
-0.01111	0.06935
-0.01111	0.06886
-0.01111	0.06548
-0.01111	0.06548
-0.01111	0.06387
-0.01111	0.06306
-0.01111	0.06129
-0.01111	0.05936
-0.01117	0.05887
-0.01117	0.05791
-0.01117	0.05404
-0.01117	0.05275
-0.01117	0.05275
-0.01117	0.05211
-0.01117	0.04872
-0.01117	0.04905
-0.01117	0.04663
-0.01122	0.04550
-0.01122	0.04679
-0.01122	0.04357
-0.01122	0.04228
-0.01122	0.04276
-0.01122	0.04099
-0.01122	0.03680
-0.01122	0.03857
-0.01122	0.03874
-0.01128	0.03471
-0.01128	0.03374
-0.01128	0.03600
-0.01128	0.03133
-0.01128	0.03326
-0.01128	0.03197
-0.01128	0.03406
-0.01128	0.03245
-0.01128	0.03116
-0.01128	0.03020
-0.01133	0.03052
-0.01133	0.02633
-0.01133	0.02923
-0.01133	0.02843
-0.01133	0.02730
-0.01133	0.02617
-0.01133	0.02633
-0.01133	0.02166
-0.01133	0.02263
-0.01133	0.02424
-0.01139	0.02359
-0.01139	0.02424
-0.01139	0.02134
-0.01139	0.02359
-0.01139	0.02198
-0.01139	0.02053
-0.01139	0.02230
-0.01139	0.02069
-0.01139	0.02101
-0.01144	0.02118
-0.01144	0.01763
-0.01144	0.01989
-0.01144	0.01973
-0.01144	0.01940
-0.01144	0.01973
-0.01144	0.01666
-0.01144	0.01940
-0.01144	0.01828
-0.01150	0.01699
-0.01150	0.01989
-0.01150	0.01876
-0.01150	0.01747
-0.01150	0.01876
-0.01150	0.02005
-0.01150	0.01634
-0.01150	0.01683
-0.01150	0.01666
-0.01150	0.01973
-0.01156	0.01940
-0.01156	0.01973
-0.01156	0.01747
-0.01156	0.01956
-0.01156	0.01989
-0.01156	0.01811
-0.01156	0.01940
-0.01156	0.01683
-0.01156	0.01779
-0.01161	0.01989
-0.01161	0.01973
-0.01161	0.01844
-0.01161	0.01811
-0.01161	0.02021
-0.01161	0.02069
-0.01161	0.02005
-0.01161	0.02182
-0.01161	0.02150
-0.01167	0.02150
-0.01167	0.02037
-0.01167	0.01956
-0.01167	0.02230
-0.01167	0.02005
-0.01167	0.02134
-0.01167	0.02182
-0.01167	0.02118
-0.01167	0.02118
-0.01172	0.02295
-0.01172	0.02069
-0.01172	0.02424
-0.01172	0.02424
-0.01172	0.02134
-0.01172	0.02456
-0.01172	0.02311
-0.01172	0.02343
-0.01172	0.02327
-0.01172	0.02263
-0.01178	0.02585
-0.01178	0.02263
-0.01178	0.02440
-0.01178	0.02408
-0.01178	0.02520
-0.01178	0.02569
-0.01178	0.02633
-0.01178	0.02875
-0.01178	0.02810
-0.01183	0.02843
-0.01183	0.02746
-0.01183	0.02988
-0.01183	0.03084
-0.01183	0.02891
-0.01183	0.03133
-0.01183	0.02955
-0.01183	0.02923
-0.01183	0.03133
-0.01189	0.03068
-0.01189	0.03052
-0.01189	0.03165
-0.01189	0.03261
-0.01189	0.03116
-0.01189	0.03294
-0.01189	0.03261
-0.01189	0.03600
-0.01189	0.03423
-0.01189	0.03326
-0.01194	0.03551
-0.01194	0.03584
-0.01194	0.03632
-0.01194	0.03568
-0.01194	0.03584
-0.01194	0.03632
-0.01194	0.03970
-0.01194	0.03745
-0.01194	0.03648
-0.01200	0.03664
-0.01200	0.03584
-0.01200	0.04131
-0.01200	0.03777
-0.01200	0.03713
-0.01200	0.04260
-0.01200	0.03986
-0.01200	0.04083
-0.01200	0.04099
-0.01200	0.03777
-0.01206	0.03793
-0.01206	0.04373
-0.01206	0.04083
-0.01206	0.04244
-0.01206	0.04131
-0.01206	0.04115
-0.01206	0.04244
-0.01206	0.04260
-0.01206	0.04582
-0.01211	0.04550
-0.01211	0.04244
-0.01211	0.04212
-0.01211	0.04389
-0.01211	0.04421
-0.01211	0.04550
-0.01211	0.04260
-0.01211	0.04244
-0.01211	0.04582
-0.01217	0.04599
-0.01217	0.04502
-0.01217	0.04502
-0.01217	0.04647
-0.01217	0.04695
-0.01217	0.04760
-0.01217	0.04647
-0.01217	0.04470
-0.01217	0.04454
-0.01217	0.04679
-0.01222	0.04631
-0.01222	0.04631
-0.01222	0.04405
-0.01222	0.04727
-0.01222	0.04744
-0.01222	0.04647
-0.01222	0.04566
-0.01222	0.04695
-0.01222	0.04792
-0.01222	0.04921
-0.01228	0.04599
-0.01228	0.04647
-0.01228	0.04792
-0.01228	0.04727
-0.01228	0.04599
-0.01228	0.04744
-0.01228	0.04663
-0.01228	0.04937
-0.01228	0.04744
-0.01233	0.04695
-0.01233	0.04727
-0.01233	0.04147
-0.01233	0.04872
-0.01233	0.04889
-0.01233	0.04454
-0.01233	0.04615
-0.01233	0.04679
-0.01233	0.04921
-0.01233	0.04518
-0.01239	0.04486
-0.01239	0.04615
-0.01239	0.04760
-0.01239	0.04663
-0.01239	0.04727
-0.01239	0.04486
-0.01239	0.04744
-0.01239	0.04196
-0.01239	0.04502
-0.01239	0.04405
-0.01244	0.04534
-0.01244	0.04599
-0.01244	0.04518
-0.01244	0.04599
-0.01244	0.04405
-0.01244	0.04599
-0.01244	0.04727
-0.01244	0.04631
-0.01244	0.04695
-0.01250	0.04389
-0.01250	0.04421
-0.01250	0.04727
-0.01250	0.04615
-0.01250	0.04566
-0.01250	0.04341
-0.01250	0.04164
-0.01250	0.04325
-0.01250	0.04325
-0.01256	0.04212
-0.01256	0.04309
-0.01256	0.04599
-0.01256	0.04276
-0.01256	0.04180
-0.01256	0.04035
-0.01256	0.04131
-0.01256	0.04357
-0.01256	0.03890
-0.01256	0.04180
-0.01261	0.04067
-0.01261	0.03970
-0.01261	0.04180
-0.01261	0.03857
-0.01261	0.04035
-0.01261	0.04115
-0.01261	0.03986
-0.01261	0.03857
-0.01261	0.03857
-0.01261	0.03890
-0.01267	0.03874
-0.01267	0.03890
-0.01267	0.03825
-0.01267	0.03954
-0.01267	0.03423
-0.01267	0.03600
-0.01267	0.03696
-0.01267	0.03503
-0.01267	0.03503
-0.01267	0.03519
-0.01272	0.03390
-0.01272	0.03326
-0.01272	0.03439
-0.01272	0.03294
-0.01272	0.03632
-0.01272	0.03278
-0.01272	0.03116
-0.01272	0.03278
-0.01272	0.03374
-0.01278	0.03294
-0.01278	0.03213
-0.01278	0.03084
-0.01278	0.02569
-0.01278	0.02859
-0.01278	0.03100
-0.01278	0.03165
-0.01278	0.03068
-0.01278	0.03004
-0.01278	0.03149
-0.01283	0.02971
-0.01283	0.02810
-0.01283	0.02955
-0.01283	0.03020
-0.01283	0.02714
-0.01283	0.02730
-0.01283	0.02665
-0.01283	0.02504
-0.01283	0.02714
-0.01283	0.02810
-0.01289	0.02536
-0.01289	0.02520
-0.01289	0.02617
-0.01289	0.02488
-0.01289	0.02214
-0.01289	0.02488
-0.01289	0.01924
-0.01289	0.02182
-0.01289	0.02359
-0.01289	0.02279
-0.01294	0.02311
-0.01294	0.02150
-0.01294	0.02214
-0.01294	0.02101
-0.01294	0.02053
-0.01294	0.02166
-0.01294	0.02214
-0.01294	0.02246
-0.01294	0.01811
-0.01294	0.01876
-0.01300	0.01956
-0.01300	0.01811
-0.01300	0.02021
-0.01300	0.01940
-0.01300	0.01892
-0.01300	0.01924
-0.01300	0.01618
-0.01300	0.01666
-0.01300	0.01876
-0.01300	0.01538
-0.01306	0.01666
-0.01306	0.01521
-0.01306	0.01892
-0.01306	0.01602
-0.01306	0.01521
-0.01306	0.01683
-0.01306	0.01844
-0.01306	0.01570
-0.01306	0.01554
-0.01306	0.01135
-0.01311	0.01538
-0.01311	0.01312
-0.01311	0.01505
-0.01311	0.01425
-0.01311	0.01087
-0.01311	0.01215
-0.01311	0.01409
-0.01311	0.01151
-0.01311	0.01119
-0.01317	0.01344
-0.01317	0.00942
-0.01317	0.01264
-0.01317	0.01119
-0.01317	0.01087
-0.01317	0.01264
-0.01317	0.01054
-0.01317	0.01328
-0.01317	0.00958
-0.01317	0.01232
-0.01322	0.00893
-0.01322	0.00974
-0.01322	0.01054
-0.01322	0.00958
-0.01322	0.01006
-0.01322	0.01103
-0.01322	0.00990
-0.01322	0.01038
-0.01322	0.00877
-0.01322	0.00877
-0.01322	0.00925
-0.01328	0.00684
-0.01328	0.00861
-0.01328	0.00990
-0.01328	0.00893
-0.01328	0.00764
-0.01328	0.00942
-0.01328	0.00958
-0.01328	0.00893
-0.01328	0.00813
-0.01333	0.00813
-0.01333	0.00958
-0.01333	0.00877
-0.01333	0.00619
-0.01333	0.00829
-0.01333	0.01006
-0.01333	0.00829
-0.01333	0.00700
-0.01333	0.00507
-0.01339	0.00523
-0.01339	0.00845
-0.01339	0.00684
-0.01339	0.00764
-0.01339	0.00877
-0.01339	0.00909
-0.01339	0.00668
-0.01339	0.00619
-0.01339	0.00507
-0.01339	0.00587
-0.01344	0.00603
-0.01344	0.00571
-0.01344	0.00877
-0.01344	0.00619
-0.01344	0.00668
-0.01344	0.00748
-0.01344	0.00925
-0.01344	0.01103
-0.01344	0.00587
-0.01344	0.00813
-0.01350	0.00845
-0.01350	0.00523
-0.01350	0.00587
-0.01350	0.00780
-0.01350	0.00555
-0.01350	0.00813
-0.01350	0.00829
-0.01350	0.00716
-0.01350	0.00732
-0.01356	0.00555
-0.01356	0.00845
-0.01356	0.00619
-0.01356	0.00764
-0.01356	0.00652
-0.01356	0.00668
-0.01356	0.00958
-0.01356	0.00748
-0.01356	0.00635
-0.01356	0.00813
-0.01361	0.00813
-0.01361	0.00813
-0.01361	0.00813
-0.01361	0.00893
-0.01361	0.00748
-0.01361	0.00732
-0.01361	0.00700
-0.01361	0.00925
-0.01361	0.00829
-0.01361	0.00748
-0.01367	0.01119
-0.01367	0.00893
-0.01367	0.00684
-0.01367	0.00829
-0.01367	0.01087
-0.01367	0.00716
-0.01367	0.00748
-0.01367	0.00974
-0.01367	0.00861
-0.01372	0.00845
-0.01372	0.00861
-0.01372	0.01022
-0.01372	0.00990
-0.01372	0.00877
-0.01372	0.00748
-0.01372	0.00877
-0.01372	0.01183
-0.01372	0.00925
-0.01378	0.01006
-0.01378	0.01022
-0.01378	0.01215
-0.01378	0.00942
-0.01378	0.01167
-0.01378	0.01151
-0.01378	0.01119
-0.01378	0.01344
-0.01378	0.01038
-0.01378	0.01344
-0.01383	0.01119
-0.01383	0.01248
-0.01383	0.01264
-0.01383	0.01167
-0.01383	0.01215
-0.01383	0.01344
-0.01383	0.01103
-0.01383	0.01215
-0.01383	0.01199
-0.01389	0.01248
-0.01389	0.01344
-0.01389	0.01280
-0.01389	0.01360
-0.01389	0.01377
-0.01389	0.01360
-0.01389	0.01006
-0.01389	0.01360
-0.01389	0.01618
-0.01389	0.01328
-0.01394	0.01570
-0.01394	0.01312
-0.01394	0.01441
-0.01394	0.01377
-0.01394	0.01473
-0.01394	0.01683
-0.01394	0.01393
-0.01394	0.01409
-0.01394	0.01505
-0.01400	0.01505
-0.01400	0.01795
-0.01400	0.01731
-0.01400	0.01602
-0.01400	0.01554
-0.01400	0.01538
-0.01400	0.01699
-0.01400	0.01731
-0.01400	0.01360
-0.01406	0.01699
-0.01406	0.01586
-0.01406	0.01538
-0.01406	0.01650
-0.01406	0.01602
-0.01406	0.01731
-0.01406	0.01699
-0.01406	0.01393
-0.01406	0.01699
-0.01406	0.01828
-0.01411	0.01811
-0.01411	0.01441
-0.01411	0.01602
-0.01411	0.01699
-0.01411	0.01683
-0.01411	0.01715
-0.01411	0.01779
-0.01411	0.01554
-0.01411	0.01763
-0.01417	0.01828
-0.01417	0.01844
-0.01417	0.01618
-0.01417	0.01860
-0.01417	0.01763
-0.01417	0.01844
-0.01417	0.01828
-0.01417	0.01747
-0.01417	0.02005
-0.01422	0.01618
-0.01422	0.01795
-0.01422	0.01844
-0.01422	0.01876
-0.01422	0.01763
-0.01422	0.02021
-0.01422	0.01892
-0.01422	0.01811
-0.01422	0.01876
-0.01428	0.01795
-0.01428	0.01940
-0.01428	0.01908
-0.01428	0.01908
-0.01428	0.01763
-0.01428	0.02005
-0.01428	0.01860
-0.01428	0.02279
-0.01428	0.01860
-0.01428	0.01940
-0.01433	0.01940
-0.01433	0.01876
-0.01433	0.01844
